sound,grating_freq,stimulus_start,correct_key,response,key_pressed,RTs,order,condition,task
silence.wav,2,1.5,l,1,'l',0.742650926,26,0,1
820Hz.wav,6,0.9,h,0,'l',0.75137651,28,1,1
820Hz.wav,6,1.1,h,1,'h',0.82767278,14,1,1
820Hz.wav,6,1.3,h,1,'h',0.667994499,30,1,1
820Hz.wav,6,1.5,h,1,'h',1.026473165,13,1,1
820Hz.wav,2,0.9,l,1,'l',0.419554293,40,1,1
820Hz.wav,2,1.1,l,1,'l',0.560005128,39,1,1
820Hz.wav,2,1.3,l,1,'l',0.9480775,9,1,1
820Hz.wav,2,1.5,l,1,'l',0.702974498,16,1,1
silence.wav,6,0.9,h,1,'h',0.417641014,2,0,1
silence.wav,6,1.1,h,1,'h',0.901507497,20,0,1
silence.wav,6,1.3,h,1,'h',0.931898713,31,0,1
silence.wav,6,1.5,h,1,'h',0.946606994,36,0,1
silence.wav,2,0.9,l,1,'l',0.522957504,3,0,1
silence.wav,2,1.1,l,1,'l',1.028535843,29,0,1
silence.wav,2,1.3,l,1,'l',1.132975817,1,0,1
silence.wav,2,1.5,l,1,'l',0.64373982,8,0,1
820Hz.wav,6,0.9,h,1,'h',0.4289819,28,1,1
820Hz.wav,6,1.1,h,1,'h',0.434105009,8,1,1
820Hz.wav,6,1.3,h,1,'h',0.583637297,7,1,1
820Hz.wav,6,1.5,h,1,'h',0.487270802,13,1,1
820Hz.wav,2,0.9,l,1,'l',0.617533624,10,1,1
820Hz.wav,2,1.1,l,1,'l',0.68113941,15,1,1
820Hz.wav,2,1.3,l,1,'l',0.482263893,11,1,1
820Hz.wav,2,1.5,l,1,'l',0.443401009,23,1,1
silence.wav,6,0.9,h,1,'h',0.575407624,42,0,1
silence.wav,6,1.1,h,1,'h',0.482013106,32,0,1
silence.wav,6,1.3,h,1,'h',0.497464806,19,0,1
silence.wav,6,1.5,h,1,'h',0.590187788,2,0,1
silence.wav,2,0.9,l,1,'l',0.741132021,21,0,1
silence.wav,2,1.1,l,1,'l',0.615902126,37,0,1
silence.wav,2,1.3,l,1,'l',0.83237052,45,0,1
silence.wav,2,1.5,l,1,'l',0.527549088,16,0,1
820Hz.wav,6,0.9,h,1,'h',0.546411514,30,1,1
820Hz.wav,6,1.1,h,1,'h',0.406167001,6,1,1
820Hz.wav,6,1.3,h,1,'h',0.531204998,26,1,1
820Hz.wav,6,1.5,h,1,'h',0.458756089,25,1,1
820Hz.wav,2,0.9,l,1,'l',0.438474506,5,1,1
820Hz.wav,2,1.1,l,1,'l',0.673019528,38,1,1
820Hz.wav,2,1.3,l,1,'l',0.499425501,9,1,1
820Hz.wav,2,1.5,l,1,'l',0.560466528,22,1,1
silence.wav,6,0.9,h,1,'h',0.455746114,36,0,1
silence.wav,6,1.1,h,1,'h',0.304365396,33,0,1
silence.wav,6,1.3,h,1,'h',0.524968624,17,0,1
silence.wav,6,1.5,h,1,'h',0.633378029,18,0,1
silence.wav,2,0.9,l,1,'l',0.462566406,4,0,1
silence.wav,2,1.1,l,1,'l',0.541492224,14,0,1
silence.wav,2,1.3,l,1,'l',0.473010391,46,0,1
silence.wav,2,1.5,l,1,'l',0.520357013,20,0,1
820Hz.wav,6,0.9,h,1,'h',0.78872472,1,1,1
820Hz.wav,6,1.1,h,1,'h',0.505023122,3,1,1
820Hz.wav,6,1.3,h,1,'h',0.473041803,12,1,1
820Hz.wav,6,1.5,h,1,'h',0.606634676,44,1,1
820Hz.wav,2,0.9,l,1,'l',0.530372083,43,1,1
820Hz.wav,2,1.1,l,1,'l',0.443627805,24,1,1
820Hz.wav,2,1.3,l,1,'l',0.669417799,0,1,1
820Hz.wav,2,1.5,l,1,'l',0.641389728,40,1,1
silence.wav,6,0.9,h,1,'h',0.35838449,31,0,1
silence.wav,6,1.1,h,1,'h',0.391424805,47,0,1
silence.wav,6,1.3,h,1,'h',0.503377616,27,0,1
silence.wav,6,1.5,h,1,'h',0.523112714,35,0,1
silence.wav,2,0.9,l,1,'l',0.510297716,34,0,1
silence.wav,2,1.1,l,1,'l',0.3994385,39,0,1
silence.wav,2,1.3,l,1,'l',0.533481598,29,0,1
silence.wav,2,1.5,l,1,'l',0.67271018,41,0,1
220Hz.wav,3,0.9,l,1,'l',0.80284518,9,1,0
220Hz.wav,3,1.1,l,1,'l',0.578946114,26,1,0
220Hz.wav,3,1.3,l,1,'l',0.731091678,38,1,0
220Hz.wav,3,1.5,l,1,'l',0.665451288,1,1,0
1440Hz.wav,3,0.9,h,1,'h',0.504374385,33,1,0
1440Hz.wav,3,1.1,h,1,'h',0.389679492,34,1,0
1440Hz.wav,3,1.3,h,1,'h',0.526284218,25,1,0
1440Hz.wav,3,1.5,h,1,'h',0.565998614,14,1,0
220Hz.wav,0,0.9,l,1,'l',0.421913803,13,0,0
220Hz.wav,0,1.1,l,1,'l',0.905316174,28,0,0
220Hz.wav,0,1.3,l,1,'l',0.631151915,20,0,0
220Hz.wav,0,1.5,l,1,'l',0.546505988,40,0,0
1440Hz.wav,0,0.9,h,1,'h',0.736783087,2,0,0
1440Hz.wav,0,1.1,h,1,'h',1.016830087,0,0,0
1440Hz.wav,0,1.3,h,1,'h',0.632369697,32,0,0
1440Hz.wav,0,1.5,h,1,'h',0.499957889,10,0,0
220Hz.wav,3,0.9,l,1,'l',0.633136094,18,1,0
220Hz.wav,3,1.1,l,1,'l',0.745460629,15,1,0
220Hz.wav,3,1.3,l,1,'l',0.670983791,12,1,0
220Hz.wav,3,1.5,l,1,'l',0.479389906,35,1,0
1440Hz.wav,3,0.9,h,0,'l',1.012658119,3,1,0
1440Hz.wav,3,1.1,h,1,'h',0.453997791,29,1,0
1440Hz.wav,3,1.3,h,1,'h',0.685167015,7,1,0
1440Hz.wav,3,1.5,h,1,'h',0.549098074,27,1,0
220Hz.wav,0,0.9,l,1,'l',0.447983205,31,0,0
220Hz.wav,0,1.1,l,1,'l',0.567739904,39,0,0
220Hz.wav,0,1.3,l,1,'l',0.438142806,36,0,0
220Hz.wav,0,1.5,l,1,'l',0.457811713,17,0,0
1440Hz.wav,0,0.9,h,1,'h',0.538411677,43,0,0
1440Hz.wav,0,1.1,h,1,'h',0.678723216,41,0,0
1440Hz.wav,0,1.3,h,1,'h',0.527038217,45,0,0
1440Hz.wav,0,1.5,h,1,'h',0.509485126,16,0,0
220Hz.wav,3,0.9,l,1,'l',0.595249414,23,1,0
220Hz.wav,3,1.1,l,1,'l',2.490327597,19,1,0
220Hz.wav,3,1.3,l,1,'l',0.615299404,21,1,0
220Hz.wav,3,1.5,l,1,'l',0.422529101,44,1,0
1440Hz.wav,3,0.9,h,1,'h',0.776293397,22,1,0
1440Hz.wav,3,1.1,h,1,'h',1.012763977,24,1,0
1440Hz.wav,3,1.3,h,1,'h',0.667634189,8,1,0
1440Hz.wav,3,1.5,h,1,'h',0.81352818,4,1,0
220Hz.wav,0,0.9,l,1,'l',0.397668689,30,0,0
220Hz.wav,0,1.1,l,1,'l',0.491156906,47,0,0
220Hz.wav,0,1.3,l,1,'l',0.64639461,5,0,0
220Hz.wav,0,1.5,l,1,'l',0.506489873,11,0,0
1440Hz.wav,0,0.9,h,1,'h',0.467970699,46,0,0
1440Hz.wav,0,1.1,h,1,'h',0.518728673,37,0,0
1440Hz.wav,0,1.3,h,1,'h',0.461879402,6,0,0
1440Hz.wav,0,1.5,h,1,'h',0.516460001,42,0,0
